,oatsUserId,problemID,stepID,hintID,eventType,isCorrect,firstAttempt,time,skills
7579,18717,LinEqua31,LinEqua31a,LinEqua31a-h2,hintScaffoldLog,False,,2021-02-24 22:38:29,['writing_the_equation_of_lines_parallel_or_perpendicular_to_a_given_line']
7580,18717,LinEqua31,LinEqua31a,LinEqua31a-h2,hintScaffoldLog,False,,2021-02-24 22:38:33,['writing_the_equation_of_lines_parallel_or_perpendicular_to_a_given_line']
7581,18717,LinEqua31,LinEqua31a,LinEqua31a-h2,hintScaffoldLog,False,,2021-02-24 22:38:46,['writing_the_equation_of_lines_parallel_or_perpendicular_to_a_given_line']
7582,18717,LinEqua31,LinEqua31a,LinEqua31a-h2,hintScaffoldLog,False,,2021-02-24 22:38:47,['writing_the_equation_of_lines_parallel_or_perpendicular_to_a_given_line']
7583,18717,LinEqua31,LinEqua31a,LinEqua31a-h2,hintScaffoldLog,True,,2021-02-24 22:38:50,['writing_the_equation_of_lines_parallel_or_perpendicular_to_a_given_line']
7584,18717,LinEqua31,LinEqua31a,,unlockHint,,,2021-02-24 22:38:51,['writing_the_equation_of_lines_parallel_or_perpendicular_to_a_given_line']
7585,18717,LinEqua31,LinEqua31a,,answerStep,False,False,2021-02-24 22:39:04,['writing_the_equation_of_lines_parallel_or_perpendicular_to_a_given_line']
7586,18717,LinEqua31,LinEqua31a,,unlockHint,,,2021-02-24 22:39:06,['writing_the_equation_of_lines_parallel_or_perpendicular_to_a_given_line']
7587,18717,LinEqua31,LinEqua31a,,unlockHint,,,2021-02-24 22:39:11,['writing_the_equation_of_lines_parallel_or_perpendicular_to_a_given_line']
7588,18717,LinEqua31,LinEqua31a,,answerStep,True,False,2021-02-24 22:40:15,['writing_the_equation_of_lines_parallel_or_perpendicular_to_a_given_line']
7589,18717,LinEqua31,LinEqua31a,,unlockHint,,,2021-02-24 22:40:17,['writing_the_equation_of_lines_parallel_or_perpendicular_to_a_given_line']
7590,18717,LinEqua29,LinEqua29a,,answerStep,True,True,2021-02-24 22:42:06,['writing_the_equation_of_lines_parallel_or_perpendicular_to_a_given_line']
7591,18717,LinEqua30,LinEqua30a,,answerStep,True,True,2021-02-24 22:43:14,['writing_the_equation_of_lines_parallel_or_perpendicular_to_a_given_line']
7592,18717,MoApp7,MoApp7a,,answerStep,False,True,2021-02-24 22:48:10,['using_a_formula_to_solve_a_real_world_application']
7593,18717,MoApp7,MoApp7a,,answerStep,False,False,2021-02-24 22:48:14,['using_a_formula_to_solve_a_real_world_application']
7594,18717,MoApp7,MoApp7a,,unlockHint,,,2021-02-24 22:48:22,['using_a_formula_to_solve_a_real_world_application']
7595,18717,MoApp7,MoApp7a,,unlockHint,,,2021-02-24 22:48:24,['using_a_formula_to_solve_a_real_world_application']
7596,18717,MoApp7,MoApp7a,,unlockHint,,,2021-02-24 22:48:27,['using_a_formula_to_solve_a_real_world_application']
7597,18717,MoApp7,MoApp7a,,unlockHint,,,2021-02-24 22:48:28,['using_a_formula_to_solve_a_real_world_application']
7598,18717,MoApp7,MoApp7a,MoApp7a-h4,hintScaffoldLog,False,,2021-02-24 22:48:36,['using_a_formula_to_solve_a_real_world_application']
7599,18717,MoApp7,MoApp7a,MoApp7a-h4,hintScaffoldLog,True,,2021-02-24 22:48:45,['using_a_formula_to_solve_a_real_world_application']
7600,18717,MoApp7,MoApp7a,,unlockHint,,,2021-02-24 22:48:46,['using_a_formula_to_solve_a_real_world_application']
7601,18717,MoApp7,MoApp7a,MoApp7a-h5,hintScaffoldLog,False,,2021-02-24 22:48:58,['using_a_formula_to_solve_a_real_world_application']
7602,18717,MoApp7,MoApp7a,MoApp7a-h5,hintScaffoldLog,False,,2021-02-24 22:49:01,['using_a_formula_to_solve_a_real_world_application']
7603,18717,MoApp7,MoApp7a,MoApp7a-h5,hintScaffoldLog,True,,2021-02-24 22:49:14,['using_a_formula_to_solve_a_real_world_application']
7604,18717,MoApp7,MoApp7a,,unlockHint,,,2021-02-24 22:49:27,['using_a_formula_to_solve_a_real_world_application']
7605,18717,MoApp7,MoApp7a,MoApp7a-h6,hintScaffoldLog,False,,2021-02-24 22:51:58,['using_a_formula_to_solve_a_real_world_application']
7606,18717,MoApp7,MoApp7a,MoApp7a-h6,hintScaffoldLog,True,,2021-02-24 22:52:11,['using_a_formula_to_solve_a_real_world_application']
7607,18717,MoApp7,MoApp7a,,unlockHint,,,2021-02-24 22:52:30,['using_a_formula_to_solve_a_real_world_application']
7608,18717,MoApp7,MoApp7a,,unlockHint,,,2021-02-24 22:52:32,['using_a_formula_to_solve_a_real_world_application']
7609,18717,MoApp7,MoApp7a,MoApp7a-h8,hintScaffoldLog,True,,2021-02-24 22:52:52,['using_a_formula_to_solve_a_real_world_application']
7610,18717,MoApp7,MoApp7a,,unlockHint,,,2021-02-24 22:52:54,['using_a_formula_to_solve_a_real_world_application']
7611,18717,MoApp7,MoApp7a,,unlockHint,,,2021-02-24 22:53:08,['using_a_formula_to_solve_a_real_world_application']
7612,18717,MoApp7,MoApp7a,MoApp7a-h9,hintScaffoldLog,True,,2021-02-24 22:53:15,['using_a_formula_to_solve_a_real_world_application']
7613,18717,MoApp7,MoApp7a,,unlockHint,,,2021-02-24 22:53:17,['using_a_formula_to_solve_a_real_world_application']
7614,18717,MoApp7,MoApp7a,MoApp7a-h10,hintScaffoldLog,True,,2021-02-24 22:53:22,['using_a_formula_to_solve_a_real_world_application']
7615,18717,MoApp7,MoApp7a,,unlockHint,,,2021-02-24 22:53:23,['using_a_formula_to_solve_a_real_world_application']
7616,18717,MoApp7,MoApp7a,,unlockHint,,,2021-02-24 22:53:25,['using_a_formula_to_solve_a_real_world_application']
7617,18717,MoApp7,MoApp7a,,answerStep,True,False,2021-02-24 22:54:06,['using_a_formula_to_solve_a_real_world_application']
7618,18717,MoApp9,MoApp9a,,answerStep,True,False,2021-02-24 22:55:41,['using_a_formula_to_solve_a_real_world_application']
7619,18717,MoApp12,MoApp12a,,answerStep,False,False,2021-02-24 22:57:17,['using_a_formula_to_solve_a_real_world_application']
7620,18717,MoApp12,MoApp12a,,answerStep,True,False,2021-02-24 22:57:21,['using_a_formula_to_solve_a_real_world_application']
7621,18717,MoApp13,MoApp13a,,answerStep,True,False,2021-02-24 22:59:50,['using_a_formula_to_solve_a_real_world_application']
7622,18717,MoApp8,MoApp8a,,answerStep,False,False,2021-02-24 23:03:22,['using_a_formula_to_solve_a_real_world_application']
7623,18717,MoApp8,MoApp8a,,answerStep,False,False,2021-02-24 23:03:28,['using_a_formula_to_solve_a_real_world_application']
7624,18717,MoApp8,MoApp8a,,unlockHint,,,2021-02-24 23:03:29,['using_a_formula_to_solve_a_real_world_application']
7625,18717,MoApp8,MoApp8a,,unlockHint,,,2021-02-24 23:03:30,['using_a_formula_to_solve_a_real_world_application']
7626,18717,MoApp8,MoApp8a,,unlockHint,,,2021-02-24 23:03:31,['using_a_formula_to_solve_a_real_world_application']
7627,18717,MoApp8,MoApp8a,,unlockHint,,,2021-02-24 23:03:33,['using_a_formula_to_solve_a_real_world_application']
7628,18717,MoApp8,MoApp8a,MoApp8a-h4,hintScaffoldLog,True,,2021-02-24 23:03:51,['using_a_formula_to_solve_a_real_world_application']
7629,18717,MoApp8,MoApp8a,,unlockHint,,,2021-02-24 23:03:53,['using_a_formula_to_solve_a_real_world_application']
7630,18717,MoApp8,MoApp8a,MoApp8a-h5,hintScaffoldLog,True,,2021-02-24 23:04:02,['using_a_formula_to_solve_a_real_world_application']
7631,18717,MoApp8,MoApp8a,,unlockHint,,,2021-02-24 23:04:03,['using_a_formula_to_solve_a_real_world_application']
7632,18717,MoApp8,MoApp8a,MoApp8a-h6,hintScaffoldLog,True,,2021-02-24 23:04:10,['using_a_formula_to_solve_a_real_world_application']
7633,18717,MoApp8,MoApp8a,,unlockHint,,,2021-02-24 23:04:11,['using_a_formula_to_solve_a_real_world_application']
7634,18717,MoApp8,MoApp8a,,unlockHint,,,2021-02-24 23:04:12,['using_a_formula_to_solve_a_real_world_application']
7635,18717,MoApp8,MoApp8a,MoApp8a-h8,hintScaffoldLog,True,,2021-02-24 23:04:23,['using_a_formula_to_solve_a_real_world_application']
7636,18717,MoApp8,MoApp8a,,unlockHint,,,2021-02-24 23:04:24,['using_a_formula_to_solve_a_real_world_application']
7637,18717,MoApp8,MoApp8a,MoApp8a-h9,hintScaffoldLog,False,,2021-02-24 23:04:28,['using_a_formula_to_solve_a_real_world_application']
7638,18717,MoApp8,MoApp8a,MoApp8a-h9,hintScaffoldLog,False,,2021-02-24 23:04:30,['using_a_formula_to_solve_a_real_world_application']
7639,18717,MoApp8,MoApp8a,MoApp8a-h9,hintScaffoldLog,False,,2021-02-24 23:04:38,['using_a_formula_to_solve_a_real_world_application']
7640,18717,MoApp8,MoApp8a,MoApp8a-h9,hintScaffoldLog,True,,2021-02-24 23:04:41,['using_a_formula_to_solve_a_real_world_application']
7641,18717,MoApp8,MoApp8a,,answerStep,True,False,2021-02-24 23:05:05,['using_a_formula_to_solve_a_real_world_application']
7642,18717,MoApp10,MoApp10a,,answerStep,True,True,2021-02-24 23:06:10,['using_a_formula_to_solve_a_real_world_application']
7643,18717,MoApp11,MoApp11a,,answerStep,False,True,2021-02-24 23:07:16,['using_a_formula_to_solve_a_real_world_application']
7644,18717,MoApp11,MoApp11a,,answerStep,False,False,2021-02-24 23:07:31,['using_a_formula_to_solve_a_real_world_application']
7645,18717,MoApp11,MoApp11a,,answerStep,False,False,2021-02-24 23:07:41,['using_a_formula_to_solve_a_real_world_application']
7646,18717,MoApp11,MoApp11a,,unlockHint,,,2021-02-24 23:07:43,['using_a_formula_to_solve_a_real_world_application']
7647,18717,MoApp11,MoApp11a,,unlockHint,,,2021-02-24 23:07:45,['using_a_formula_to_solve_a_real_world_application']
7648,18717,MoApp11,MoApp11a,,unlockHint,,,2021-02-24 23:07:46,['using_a_formula_to_solve_a_real_world_application']
7649,18717,MoApp11,MoApp11a,MoApp11a-h4,hintScaffoldLog,True,,2021-02-24 23:07:52,['using_a_formula_to_solve_a_real_world_application']
7650,18717,MoApp11,MoApp11a,,unlockHint,,,2021-02-24 23:07:54,['using_a_formula_to_solve_a_real_world_application']
7651,18717,MoApp11,MoApp11a,,unlockHint,,,2021-02-24 23:07:55,['using_a_formula_to_solve_a_real_world_application']
7652,18717,MoApp11,MoApp11a,,unlockHint,,,2021-02-24 23:07:56,['using_a_formula_to_solve_a_real_world_application']
7653,18717,MoApp11,MoApp11a,MoApp11a-h7,hintScaffoldLog,True,,2021-02-24 23:08:05,['using_a_formula_to_solve_a_real_world_application']
7654,18717,MoApp11,MoApp11a,,unlockHint,,,2021-02-24 23:08:07,['using_a_formula_to_solve_a_real_world_application']
7655,18717,MoApp11,MoApp11a,,unlockHint,,,2021-02-24 23:08:11,['using_a_formula_to_solve_a_real_world_application']
7656,18717,MoApp11,MoApp11a,,unlockHint,,,2021-02-24 23:08:13,['using_a_formula_to_solve_a_real_world_application']
7657,18717,MoApp11,MoApp11a,MoApp11a-h10,hintScaffoldLog,True,,2021-02-24 23:08:16,['using_a_formula_to_solve_a_real_world_application']
7658,18717,MoApp11,MoApp11a,,unlockHint,,,2021-02-24 23:08:18,['using_a_formula_to_solve_a_real_world_application']
7659,18717,MoApp11,MoApp11a,,unlockHint,,,2021-02-24 23:08:19,['using_a_formula_to_solve_a_real_world_application']
7660,18717,MoApp11,MoApp11a,,answerStep,True,False,2021-02-24 23:08:27,['using_a_formula_to_solve_a_real_world_application']
7661,18717,MoApp4,MoApp4a,,answerStep,False,True,2021-02-24 23:10:30,['setting_up_a_linear_equation_to_solve_a_real_world_application']
7662,18717,MoApp4,MoApp4a,,answerStep,True,False,2021-02-24 23:11:13,['setting_up_a_linear_equation_to_solve_a_real_world_application']
7663,18717,MoApp2,MoApp2a,,answerStep,True,True,2021-02-24 23:12:49,['setting_up_a_linear_equation_to_solve_a_real_world_application']
7664,18717,MoApp1,MoApp1a,,answerStep,True,True,2021-02-24 23:13:29,['setting_up_a_linear_equation_to_solve_a_real_world_application']
7665,18717,MoApp5,MoApp5a,,answerStep,True,True,2021-02-24 23:16:20,['setting_up_a_linear_equation_to_solve_a_real_world_application']
7666,18717,MoApp5,MoApp5b,,answerStep,True,True,2021-02-24 23:16:59,['setting_up_a_linear_equation_to_solve_a_real_world_application']
7667,18717,MoApp5,MoApp5c,,answerStep,True,True,2021-02-24 23:18:24,['setting_up_a_linear_equation_to_solve_a_real_world_application']
7668,18717,MoApp6,MoApp6a,,answerStep,True,True,2021-02-24 23:20:03,['setting_up_a_linear_equation_to_solve_a_real_world_application']
7669,18717,MoApp6,MoApp6b,,answerStep,False,True,2021-02-24 23:20:10,['setting_up_a_linear_equation_to_solve_a_real_world_application']
7670,18717,MoApp6,MoApp6b,,answerStep,True,False,2021-02-24 23:20:40,['setting_up_a_linear_equation_to_solve_a_real_world_application']
7671,18717,MoApp6,MoApp6c,,answerStep,True,True,2021-02-24 23:21:34,['setting_up_a_linear_equation_to_solve_a_real_world_application']
7672,18717,MoApp6,MoApp6d,,answerStep,True,True,2021-02-24 23:22:16,['setting_up_a_linear_equation_to_solve_a_real_world_application']
7673,18717,complex15,complex15a,,answerStep,True,True,2021-02-24 23:24:01,['multiplying_complex_numbers']
7674,18717,complex6,complex6a,,answerStep,True,True,2021-02-24 23:24:10,['multiplying_complex_numbers']
7675,18717,complex7,complex7a,,answerStep,True,True,2021-02-24 23:24:55,['multiplying_complex_numbers']
7676,18717,complex27,complex27a,,answerStep,True,True,2021-02-24 23:26:02,['multiplying_complex_numbers']
7677,18717,complex13,complex13a,,answerStep,False,True,2021-02-24 23:26:31,['multiplying_complex_numbers']
7678,18717,complex13,complex13a,,answerStep,True,False,2021-02-24 23:26:42,['multiplying_complex_numbers']
7679,18717,complex12,complex12a,,answerStep,True,True,2021-02-24 23:27:00,['multiplying_complex_numbers']
7680,18717,complex5,complex5a,,answerStep,True,True,2021-02-24 23:27:07,['multiplying_complex_numbers']
7681,18717,complex16,complex16a,,answerStep,True,True,2021-02-24 23:27:25,['multiplying_complex_numbers']
7682,18717,complex26,complex26a,,answerStep,True,True,2021-02-24 23:27:53,['multiplying_complex_numbers']
7683,18717,complex20,complex20a,,answerStep,False,True,2021-02-24 23:29:10,['multiplying_complex_numbers']
7684,18717,complex20,complex20a,,unlockHint,,,2021-02-24 23:29:19,['multiplying_complex_numbers']
7685,18717,complex20,complex20a,complex20a-h1,hintScaffoldLog,False,,2021-02-24 23:29:29,['multiplying_complex_numbers']
7686,18717,complex20,complex20a,,answerStep,False,False,2021-02-24 23:29:52,['multiplying_complex_numbers']
7687,18717,quad26,quad26a,,unlockHint,,,2021-02-24 23:31:28,['solving_quadratics_with_a_leading_coefficient_of_1']
7688,18717,quad26,quad26a,,unlockHint,,,2021-02-24 23:31:30,['solving_quadratics_with_a_leading_coefficient_of_1']
7689,18717,Formula24,Formula24a,,answerStep,True,True,2021-02-24 23:33:01,['solve_a_formula_for_a_specific_variable']
7690,18717,Formula31,Formula31a,,answerStep,True,True,2021-02-24 23:33:20,['solve_a_formula_for_a_specific_variable']
7691,18717,Formula25,Formula25a,,answerStep,True,True,2021-02-24 23:33:35,['solve_a_formula_for_a_specific_variable']
7692,18717,Formula29,Formula29a,,answerStep,False,True,2021-02-24 23:33:53,['solve_a_formula_for_a_specific_variable']
7693,18717,Formula29,Formula29a,,answerStep,True,False,2021-02-24 23:33:57,['solve_a_formula_for_a_specific_variable']
7694,18717,Formula15,Formula15a,,answerStep,True,True,2021-02-24 23:34:09,['solve_a_formula_for_a_specific_variable']
7695,18717,Formula28,Formula28a,,answerStep,True,True,2021-02-24 23:34:18,['solve_a_formula_for_a_specific_variable']
7696,18717,Formula27,Formula27a,,answerStep,True,True,2021-02-24 23:34:27,['solve_a_formula_for_a_specific_variable']
7697,18717,Formula23,Formula23a,,answerStep,True,True,2021-02-24 23:34:31,['solve_a_formula_for_a_specific_variable']
7698,18717,Formula30,Formula30a,,answerStep,True,True,2021-02-24 23:34:37,['solve_a_formula_for_a_specific_variable']
7699,18717,Formula26,Formula26a,,answerStep,True,True,2021-02-24 23:34:45,['solve_a_formula_for_a_specific_variable']
7700,18717,Formula16,Formula16a,,answerStep,True,True,2021-02-24 23:35:05,['solve_a_formula_for_a_specific_variable']
7701,18717,Formula16,Formula16b,,answerStep,True,True,2021-02-24 23:35:10,['solve_a_formula_for_a_specific_variable']
7702,18717,Formula10,Formula10b,,answerStep,True,True,2021-02-24 23:37:05,['solve_a_formula_for_a_specific_variable']
7703,18717,Formula10,Formula10a,,answerStep,True,True,2021-02-24 23:37:07,['solve_a_formula_for_a_specific_variable']
7704,18717,Formula22,Formula22b,,answerStep,True,True,2021-02-24 23:37:30,['solve_a_formula_for_a_specific_variable']
7705,18717,Formula22,Formula22a,,answerStep,False,True,2021-02-24 23:37:31,['solve_a_formula_for_a_specific_variable']
7706,18717,Formula22,Formula22a,,answerStep,False,False,2021-02-24 23:37:42,['solve_a_formula_for_a_specific_variable']
7707,18717,Formula22,Formula22a,,unlockHint,,,2021-02-24 23:37:44,['solve_a_formula_for_a_specific_variable']
7708,18717,Formula22,Formula22a,,unlockHint,,,2021-02-24 23:37:45,['solve_a_formula_for_a_specific_variable']
7709,18717,Formula22,Formula22a,,answerStep,True,False,2021-02-24 23:37:51,['solve_a_formula_for_a_specific_variable']
7710,18717,Formula22,Formula22a,,answerStep,True,False,2021-02-24 23:37:52,['solve_a_formula_for_a_specific_variable']
7711,18717,Formula17,Formula17b,,answerStep,True,True,2021-02-24 23:38:38,['solve_a_formula_for_a_specific_variable']
7712,18717,Formula17,Formula17a,,answerStep,True,True,2021-02-24 23:38:46,['solve_a_formula_for_a_specific_variable']
7713,18717,Formula8,Formula8b,,answerStep,True,True,2021-02-24 23:39:02,['solve_a_formula_for_a_specific_variable']
7714,18717,Formula8,Formula8a,,answerStep,True,True,2021-02-24 23:39:10,['solve_a_formula_for_a_specific_variable']
7715,18717,Formula11,Formula11a,,answerStep,True,True,2021-02-24 23:39:55,['solve_a_formula_for_a_specific_variable']
7716,18717,Formula11,Formula11b,,answerStep,True,True,2021-02-24 23:39:59,['solve_a_formula_for_a_specific_variable']
7717,18717,Formula20,Formula20a,,answerStep,True,True,2021-02-24 23:40:12,['solve_a_formula_for_a_specific_variable']
7718,18717,Formula20,Formula20b,,answerStep,True,True,2021-02-24 23:40:14,['solve_a_formula_for_a_specific_variable']
7719,18717,Formula12,Formula12a,,answerStep,True,True,2021-02-24 23:40:30,['solve_a_formula_for_a_specific_variable']
7720,18717,Formula12,Formula12b,,answerStep,True,True,2021-02-24 23:40:32,['solve_a_formula_for_a_specific_variable']
7721,18717,Formula9,Formula9a,,answerStep,True,True,2021-02-24 23:40:54,['solve_a_formula_for_a_specific_variable']
7722,18717,Formula9,Formula9b,,answerStep,True,True,2021-02-24 23:40:57,['solve_a_formula_for_a_specific_variable']
7723,18717,Formula19,Formula19b,,answerStep,True,True,2021-02-24 23:41:07,['solve_a_formula_for_a_specific_variable']
7724,18717,Formula19,Formula19a,,answerStep,False,True,2021-02-24 23:41:09,['solve_a_formula_for_a_specific_variable']
7725,18717,Formula19,Formula19a,,answerStep,False,False,2021-02-24 23:41:37,['solve_a_formula_for_a_specific_variable']
7726,18717,Formula19,Formula19a,,unlockHint,,,2021-02-24 23:41:39,['solve_a_formula_for_a_specific_variable']
7727,18717,Formula19,Formula19a,,unlockHint,,,2021-02-24 23:41:40,['solve_a_formula_for_a_specific_variable']
7728,18717,Formula19,Formula19a,,unlockHint,,,2021-02-24 23:41:41,['solve_a_formula_for_a_specific_variable']
7729,18717,Formula19,Formula19a,,answerStep,True,False,2021-02-24 23:42:05,['solve_a_formula_for_a_specific_variable']
7730,18717,Formula13,Formula13a,,answerStep,True,True,2021-02-24 23:42:36,['solve_a_formula_for_a_specific_variable']
7731,18717,Formula13,Formula13b,,answerStep,True,True,2021-02-24 23:43:03,['solve_a_formula_for_a_specific_variable']
7732,18717,Formula7,Formula7b,,answerStep,True,True,2021-02-24 23:43:18,['solve_a_formula_for_a_specific_variable']
7733,18717,Formula7,Formula7a,,answerStep,True,True,2021-02-24 23:43:19,['solve_a_formula_for_a_specific_variable']
7734,18717,Formula21,Formula21a,,answerStep,False,True,2021-02-24 23:43:37,['solve_a_formula_for_a_specific_variable']
7735,18717,Formula21,Formula21a,,unlockHint,,,2021-02-24 23:43:49,['solve_a_formula_for_a_specific_variable']
7736,18717,Formula21,Formula21a,,unlockHint,,,2021-02-24 23:43:50,['solve_a_formula_for_a_specific_variable']
7737,18717,Formula21,Formula21a,,answerStep,True,False,2021-02-24 23:44:07,['solve_a_formula_for_a_specific_variable']
7738,18717,Formula21,Formula21b,,answerStep,True,True,2021-02-24 23:44:09,['solve_a_formula_for_a_specific_variable']
7739,18717,LinIneq19,LinIneq19a,,answerStep,True,True,2021-02-24 23:45:31,['using_the_properties_of_inequalities']
7740,18717,LinIneq18,LinIneq18a,,answerStep,True,True,2021-02-24 23:45:41,['using_the_properties_of_inequalities']
7741,18717,LinIneq12,LinIneq12a,,answerStep,True,True,2021-02-24 23:45:53,['using_the_properties_of_inequalities']
7742,18717,LinIneq3,LinIneq3a,,answerStep,True,True,2021-02-24 23:46:31,['using_the_properties_of_inequalities']
7743,18717,LinIneq3,LinIneq3b,,answerStep,True,True,2021-02-24 23:46:37,['using_the_properties_of_inequalities']
7744,18717,LinIneq3,LinIneq3c,,answerStep,True,True,2021-02-24 23:46:40,['using_the_properties_of_inequalities']
7745,18717,LinIneq4,LinIneq4a,,answerStep,True,True,2021-02-24 23:46:45,['using_the_properties_of_inequalities']
7746,18717,LinIneq4,LinIneq4b,,answerStep,False,True,2021-02-24 23:47:00,['using_the_properties_of_inequalities']
7747,18717,LinIneq4,LinIneq4b,,answerStep,False,False,2021-02-24 23:47:02,['using_the_properties_of_inequalities']
7748,18717,LinIneq4,LinIneq4b,,answerStep,False,False,2021-02-24 23:47:05,['using_the_properties_of_inequalities']
7749,18717,LinIneq4,LinIneq4b,,answerStep,False,False,2021-02-24 23:47:07,['using_the_properties_of_inequalities']
7750,18717,LinIneq4,LinIneq4b,,answerStep,False,False,2021-02-24 23:47:09,['using_the_properties_of_inequalities']
7751,18717,LinIneq4,LinIneq4b,,answerStep,False,False,2021-02-24 23:47:11,['using_the_properties_of_inequalities']
7752,18717,LinIneq4,LinIneq4b,,answerStep,False,False,2021-02-24 23:47:14,['using_the_properties_of_inequalities']
7753,18717,LinIneq4,LinIneq4c,,answerStep,True,True,2021-02-24 23:47:39,['using_the_properties_of_inequalities']
7754,18717,LinIneq4,LinIneq4b,,answerStep,False,False,2021-02-24 23:47:41,['using_the_properties_of_inequalities']
7755,18717,LinIneq4,LinIneq4b,,answerStep,False,False,2021-02-24 23:47:42,['using_the_properties_of_inequalities']
7756,18717,LinIneq3,LinIneq3a,,answerStep,True,False,2021-02-24 23:48:04,['using_the_properties_of_inequalities']
7757,18717,LinIneq3,LinIneq3b,,answerStep,True,False,2021-02-24 23:48:10,['using_the_properties_of_inequalities']
7758,18717,LinIneq3,LinIneq3c,,answerStep,True,False,2021-02-24 23:48:13,['using_the_properties_of_inequalities']
7759,18717,LinIneq12,LinIneq12a,,answerStep,True,False,2021-02-24 23:48:19,['using_the_properties_of_inequalities']
7760,18717,LinIneq18,LinIneq18a,,answerStep,True,False,2021-02-24 23:48:28,['using_the_properties_of_inequalities']
7761,18717,LinIneq4,LinIneq4a,,answerStep,True,False,2021-02-24 23:48:34,['using_the_properties_of_inequalities']
7762,18717,LinIneq4,LinIneq4b,,answerStep,False,False,2021-02-24 23:48:39,['using_the_properties_of_inequalities']
7763,18717,LinIneq4,LinIneq4c,,answerStep,True,False,2021-02-24 23:48:42,['using_the_properties_of_inequalities']
7764,15549,quad26,quad26a,,unlockHint,,,2021-02-25 02:36:32,['solving_quadratics_with_a_leading_coefficient_of_1']
7765,15549,quad26,quad26a,,unlockHint,,,2021-02-25 02:36:34,['solving_quadratics_with_a_leading_coefficient_of_1']
7766,15549,quad26,quad26a,,unlockHint,,,2021-02-25 02:36:41,['solving_quadratics_with_a_leading_coefficient_of_1']
7767,15549,quad26,quad26a,,unlockHint,,,2021-02-25 02:36:46,['solving_quadratics_with_a_leading_coefficient_of_1']
7768,47221,FunNota18,FunNota18a,,unlockHint,,,2021-02-25 06:20:16,['finding_input_and_output_values_of_a_function']
7769,47221,FunNota18,FunNota18a,,unlockHint,,,2021-02-25 06:20:17,['finding_input_and_output_values_of_a_function']
7770,47221,FunNota18,FunNota18a,,unlockHint,,,2021-02-25 06:20:27,['finding_input_and_output_values_of_a_function']
7771,47221,FunNota18,FunNota18a,FunNota18a-h3,hintScaffoldLog,True,,2021-02-25 06:20:33,['finding_input_and_output_values_of_a_function']
7772,47221,FunNota18,FunNota18a,,unlockHint,,,2021-02-25 06:20:34,['finding_input_and_output_values_of_a_function']
7773,47221,FunNota17,FunNota17a,,unlockHint,,,2021-02-25 06:21:43,['finding_input_and_output_values_of_a_function']
7774,47221,FunNota16,FunNota16a,,unlockHint,,,2021-02-25 06:22:17,['finding_input_and_output_values_of_a_function']
7775,47221,FunNota16,FunNota16a,,unlockHint,,,2021-02-25 06:22:18,['finding_input_and_output_values_of_a_function']
7776,47221,FunNota14,FunNota14i,,unlockHint,,,2021-02-25 06:23:41,['determining_whether_a_relation_represents_a_function']
7777,47221,FunNota14,FunNota14i,,unlockHint,,,2021-02-25 06:23:42,['determining_whether_a_relation_represents_a_function']
7778,47221,FunNota14,FunNota14i,,unlockHint,,,2021-02-25 06:23:43,['determining_whether_a_relation_represents_a_function']
7779,47221,FunNota13,FunNota13a,,unlockHint,,,2021-02-25 06:24:29,['finding_input_and_output_values_of_a_function']
7780,47221,FunNota13,FunNota13a,,unlockHint,,,2021-02-25 06:24:30,['finding_input_and_output_values_of_a_function']
7781,47221,FunNota13,FunNota13a,,unlockHint,,,2021-02-25 06:24:33,['finding_input_and_output_values_of_a_function']
7782,47221,FunNota13,FunNota13a,,unlockHint,,,2021-02-25 06:24:34,['finding_input_and_output_values_of_a_function']
7783,47221,FunNota13,FunNota13a,,unlockHint,,,2021-02-25 06:24:35,['finding_input_and_output_values_of_a_function']
7784,47221,FunNota13,FunNota13a,,answerStep,False,True,2021-02-25 06:24:44,['finding_input_and_output_values_of_a_function']
7785,47221,FunNota13,FunNota13a,,answerStep,False,False,2021-02-25 06:24:51,['finding_input_and_output_values_of_a_function']
7786,47221,rate10,rate10a,,unlockHint,,,2021-02-25 06:47:43,['finding_the_average_rate_of_change_of_a_function']
7787,47221,rate7,rate7a,,unlockHint,,,2021-02-25 06:48:46,['finding_the_average_rate_of_change_of_a_function']
7788,47221,quad26,quad26a,,unlockHint,,,2021-02-25 06:50:28,['solving_quadratics_with_a_leading_coefficient_of_1']
7789,47221,quad26,quad26a,,unlockHint,,,2021-02-25 06:50:29,['solving_quadratics_with_a_leading_coefficient_of_1']
7790,47221,quad26,quad26a,quad26a-h2,hintScaffoldLog,True,,2021-02-25 06:50:34,['solving_quadratics_with_a_leading_coefficient_of_1']
7791,47221,quad26,quad26a,,unlockHint,,,2021-02-25 06:50:35,['solving_quadratics_with_a_leading_coefficient_of_1']
7792,47221,quad26,quad26a,,unlockHint,,,2021-02-25 06:50:36,['solving_quadratics_with_a_leading_coefficient_of_1']
7793,47221,quad26,quad26a,,unlockHint,,,2021-02-25 06:50:42,['solving_quadratics_with_a_leading_coefficient_of_1']
7794,47221,quad26,quad26a,,unlockHint,,,2021-02-25 06:50:43,['solving_quadratics_with_a_leading_coefficient_of_1']
7795,47221,quad26,quad26a,quad26a-h6,hintScaffoldLog,True,,2021-02-25 06:50:46,['solving_quadratics_with_a_leading_coefficient_of_1']
